KP_beg,KP_end,symbol,type_id,value,text_shrt,text_long,set_id,desc,colour,range,category_id,date_created,notes,name,column_id_rec,column_id_con,x1,x2,y1,y2
1011004.72,1011011,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011011,1011017.91,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011017.91,1011049.76,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011049.76,1011055,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011055,1011083.52,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011083.52,1011089.71,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011089.71,1011159.19,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011159.19,1011183.19,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011183.19,1011189.98,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011189.98,1011196.57,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011196.57,1011226.91,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011226.91,1011232.31,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011232.31,1011281.92,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011281.92,1011315.91,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011315.91,1011321.31,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011321.31,1011333.91,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011333.91,1011339.31,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011339.31,1011358.11,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011358.11,1011363.11,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011363.11,1011372.51,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011372.51,1011376.71,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011376.71,1011398.18,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011398.18,1011403.01,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011403.01,1011469.37,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011469.37,1011474.36,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011474.36,1011508.11,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011508.11,1011513.12,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011513.12,1011518.71,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011518.71,1011527.91,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011527.91,1011533.31,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011533.31,1011536.31,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011536.31,1011541.39,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011541.39,1011721.61,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011721.61,1011745.31,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011745.31,1011749.91,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011749.91,1011761.51,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011761.51,1011765.71,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011765.71,1011828.11,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011828.11,1011833.11,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011833.11,1011857.11,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011857.11,1011966.31,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011966.31,1011990.31,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011990.31,1011994.91,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011994.91,1011997.91,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1011997.91,1012000,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012000,1012003.31,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012003.31,1012080.52,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012080.52,1012086.71,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012086.71,1012275.38,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012275.38,1012299.38,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012299.38,1012304.83,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012304.83,1012344.53,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012344.53,1012349.21,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012349.21,1012353.8,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012353.8,1012397.6,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012397.6,1012402.27,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012402.27,1012417.95,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012417.95,1012422.47,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012422.47,1012598,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012598,1012603,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012603,1012883,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012883,1012889,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012889,1012910,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012910,1012915,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012915,1012939,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012939,1012944,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012944,1012964,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012964,1012969,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1012969,1013000,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013000,1013005,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013005,1013037,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013037,1013045,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013045,1013063,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013063,1013068,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013068,1013093,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013093,1013098,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013098,1013112,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013112,1013118,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013118,1013145,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013145,1013149,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013149,1013172,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013172,1013177,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013177,1013199,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013199,1013205,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013205,1013241,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013241,1013246,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013246,1013261,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013261,1013267,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013267,1013272,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013272,1013278,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013278,1013400,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013400,1013469,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013469,1013474,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013474,1013573,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013573,1013579,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013579,1013586,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013586,1013592,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013622,1013842.14,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013842.14,1013846.82,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1013846.82,1014022,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1014022,1014310,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1014310,1014925.41,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1014925.41,1014930.64,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1014930.64,1015000,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015000,1015020.15,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015020.15,1015027.38,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015027.38,1015123.22,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015123.22,1015147.22,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015147.22,1015240.37,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015240.37,1015245.27,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015245.27,1015321.82,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015321.82,1015326.72,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015326.72,1015339.69,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015339.69,1015344.59,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015344.59,1015422.32,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015422.32,1015428.11,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015428.11,1015438.32,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015438.32,1015444.11,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015444.11,1015468.22,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015468.22,1015527.15,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015527.15,1015534.73,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015534.73,1015565.32,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015565.32,1015571.11,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015571.11,1015575.22,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015575.22,1015580.22,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015580.22,1015610.04,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015610.04,1015617.22,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015617.22,1015633.22,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015633.22,1015639,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015639,1015708.22,PT,ARO,21.5,21.5mm ARO,21.5mm Abrasion-Resistant Overcoat TYPE 15,17,,"[122, 75, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015708.22,1015718.34,PT,LE,23.7,23.7mm LE,23.7mm Elbow TYPE 28,17,,"[74, 122, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015718.34,1015786,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
1015786,1015810,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
