geometry,y,x
POINT Z (-121.3194489007103 49.39009551283938 2.229007804999128e-07),218.4197540283203,1032308.6037858761
POINT Z (-121.3193603680018 49.38960341329709 2.229007804999128e-07),218.92019653320312,1032363.6979101547
POINT Z (-121.319350509093 49.38910921690864 2.229007804999128e-07),215.4331512451172,1032418.9251601048
POINT Z (-121.3194127034577 49.38861310012704 2.229007804999128e-07),217.83926391601562,1032474.2743259016
POINT Z (-121.3194777453842 49.38811736551437 2.229007804999128e-07),215.05059814453125,1032529.5991812928
POINT Z (-121.3195572098299 49.38762550147003 2.229007804999128e-07),214.08059692382812,1032584.6843491491
POINT Z (-121.3198412095724 49.38722291627028 2.229007804999128e-07),211.1207733154297,1032634.517118483
POINT Z (-121.3202713274486 49.3869679680156 2.229007804999128e-07),212.86940002441406,1032676.6881051447
POINT Z (-121.320703490313 49.3867183592893 2.229007804999128e-07),210.17880249023438,1032718.6909736221
POINT Z (-121.3211938731016 49.38662076461433 2.229007804999128e-07),227.84280395507812,1032755.9042528194
POINT Z (-121.3216842558903 49.38652316993937 2.229007804999128e-07),261.81561279296875,1032793.1175954702
POINT Z (-121.3221746386789 49.38642557526438 2.229007804999128e-07),291.21820068359375,1032830.3310014604
POINT Z (-121.3225565781805 49.38621012761681 2.229007804999128e-07),294.8489990234375,1032872.8232927123
POINT Z (-121.3227249476147 49.3857563944349 2.229007804999128e-07),297.56781005859375,1032925.8234878827
POINT Z (-121.3231848382422 49.38556017870995 2.229007804999128e-07),309.6478271484375,1032965.7039598015
POINT Z (-121.3236447288698 49.38536396298502 2.229007804999128e-07),316.8902282714844,1033005.5845382939
POINT Z (-121.3241046194973 49.3851677472601 2.229007804999128e-07),327.0278015136719,1033045.4652213794
POINT Z (-121.3245645101248 49.38497153153516 2.229007804999128e-07),342.3190002441406,1033085.3460114193
POINT Z (-121.3250244007524 49.38477531581024 2.229007804999128e-07),353.69580078125,1033125.2269084096
POINT Z (-121.3254842913799 49.3845791000853 2.229007804999128e-07),370.468994140625,1033165.1079123517
POINT Z (-121.3259441820074 49.38438288436037 2.229007804999128e-07),387.6737976074219,1033204.9890232019
POINT Z (-121.326404072635 49.38418666863545 2.229007804999128e-07),395.7876281738281,1033244.8702407203
POINT Z (-121.3268419289578 49.3839507168604 2.229007804999128e-07),388.72509765625,1033286.3810443571
POINT Z (-121.3272519433384 49.38366455570348 2.229007804999128e-07),374.3561096191406,1033329.950935299
POINT Z (-121.3276579988731 49.38337295905928 2.229007804999128e-07),361.4133605957031,1033373.7791181956
POINT Z (-121.3280561484581 49.38307050756241 2.229007804999128e-07),340.163818359375,1033418.1229902249
POINT Z (-121.3284542980431 49.38276805606555 2.229007804999128e-07),316.8925476074219,1033462.4669664744
POINT Z (-121.3288818983015 49.3825139362398 2.229007804999128e-07),300.276611328125,1033504.7265881589
POINT Z (-121.3293558610344 49.3823546901164 2.229007804999128e-07),284.7012634277344,1033543.4224521061
POINT Z (-121.3298298237673 49.38219544399301 2.229007804999128e-07),272.1563415527344,1033582.1184107705
POINT Z (-121.3303037865003 49.38203619786961 2.229007804999128e-07),252.7969207763672,1033620.8144782993
POINT Z (-121.3307962929184 49.38196276078966 2.229007804999128e-07),241.993896484375,1033658.2858967775
POINT Z (-121.3312960143236 49.38195090735041 2.229007804999128e-07),238.9186248779297,1033695.2853320808
POINT Z (-121.3317793699454 49.38189113241825 2.229007804999128e-07),239.10809326171875,1033729.1265194198
POINT Z (-121.3322733051382 49.38196877277675 2.229007804999128e-07),238.69522094726562,1033766.0082044484
POINT Z (-121.332767240331 49.38204641313527 2.229007804999128e-07),236.31814575195312,1033802.889831781
POINT Z (-121.3332611755239 49.38212405349378 2.229007804999128e-07),235.0676727294922,1033839.7714137925
POINT Z (-121.3337551107167 49.38220169385229 2.229007804999128e-07),236.03834533691406,1033876.6529369549
POINT Z (-121.3342490459096 49.38227933421079 2.229007804999128e-07),236.6572723388672,1033913.5343951796
POINT Z (-121.3347431873208 49.38235559278048 2.229007804999128e-07),235.9552459716797,1033950.8503320578
POINT Z (-121.3352391501241 49.38241808001709 2.229007804999128e-07),235.6250457763672,1033987.7870796056
POINT Z (-121.3357378690595 49.38245341301917 2.229007804999128e-07),236.77371215820312,1034024.1866403715
POINT Z (-121.3362364228554 49.38242631182192 2.229007804999128e-07),234.32591247558594,1034062.8868052722
POINT Z (-121.3367335678889 49.38237295626357 2.229007804999128e-07),235.27151489257812,1034099.4609067193
POINT Z (-121.3372302586697 49.3823162913513 2.229007804999128e-07),238.9448699951172,1034136.5472440685
POINT Z (-121.3377209496942 49.38222189897748 2.229007804999128e-07),234.4704132080078,1034173.8397255038
POINT Z (-121.3382134869836 49.38213605649332 2.229007804999128e-07),235.1824493408203,1034211.6676170969
POINT Z (-121.3386876729096 49.38198210725682 2.229007804999128e-07),233.6866455078125,1034251.7605685628
POINT Z (-121.3391410674184 49.38177481417892 2.229007804999128e-07),231.11878967285156,1034292.0556639297
POINT Z (-121.3396046883485 49.38158761944927 2.229007804999128e-07),228.95993041992188,1034331.3528550316
POINT Z (-121.3400795800812 49.3814367998779 2.229007804999128e-07),229.51156616210938,1034368.0247984998
POINT Z (-121.3405687778012 49.38133342874646 2.229007804999128e-07),231.96827697753906,1034405.3443338156
POINT Z (-121.3410472232369 49.38119307779449 2.229007804999128e-07),228.77462768554688,1034445.5109044495
POINT Z (-121.3414925414199 49.38096571968692 2.229007804999128e-07),218.42308044433594,1034487.5566885432
POINT Z (-121.3419381816744 49.38073899350051 2.229007804999128e-07),205.8251190185547,1034528.5697231521
POINT Z (-121.3423838219288 49.38051226731408 2.229007804999128e-07),195.96961975097656,1034569.5828657958
POINT Z (-121.3428337317275 49.38029538298464 2.229007804999128e-07),189.63841247558594,1034610.1769684616
POINT Z (-121.3433117237788 49.38015328054838 2.229007804999128e-07),189.35806274414062,1034644.7737148418
POINT Z (-121.3438103113664 49.38014155869756 2.229007804999128e-07),188.99404907226562,1034678.9541165113
POINT Z (-121.3443098283538 49.38016353093565 2.229007804999128e-07),188.20494079589844,1034715.299840841
POINT Z (-121.3448093453413 49.38018550317372 2.229007804999128e-07),187.4298553466797,1034751.6455264421
POINT Z (-121.3453088623287 49.3802074754118 2.229007804999128e-07),187.2216339111328,1034787.9911920208
POINT Z (-121.3458083793162 49.38022944764987 2.229007804999128e-07),186.4554443359375,1034824.3368375798
POINT Z (-121.3463078963036 49.38025141988795 2.229007804999128e-07),185.7083282470703,1034860.6824631144
POINT Z (-121.3468074132911 49.38027339212603 2.229007804999128e-07),184.5685577392578,1034897.0280686255
POINT Z (-121.3473069302785 49.38029536436411 2.229007804999128e-07),184.52247619628906,1034933.3736541113
POINT Z (-121.347806447266 49.38031733660218 2.229007804999128e-07),184.43080139160156,1034969.7192195727
POINT Z (-121.3483059642534 49.38033930884026 2.229007804999128e-07),185.05043029785156,1035005.4616988107
POINT Z (-121.3487976385021 49.38041348299095 2.229007804999128e-07),186.35964965820312,1035040.3386423225
POINT Z (-121.3492718595186 49.38057087390766 2.229007804999128e-07),187.11038208007812,1035077.1411981573
POINT Z (-121.34970652145 49.38081492958067 2.229007804999128e-07),189.673095703125,1035117.6229128315
POINT Z (-121.350129894253 49.38108092858371 2.229007804999128e-07),191.8701934814453,1035160.2774792004
POINT Z (-121.3505532670561 49.38134692758675 2.229007804999128e-07),201.72190856933594,1035202.9319209787
POINT Z (-121.3509771161696 49.38161213702251 2.229007804999128e-07),209.2906036376953,1035245.8438237036
POINT Z (-121.3514098631922 49.38186259662888 2.229007804999128e-07),221.35086059570312,1035287.8257901657
POINT Z (-121.3518426102148 49.38211305623524 2.229007804999128e-07),239.48159790039062,1035329.8076299255
POINT Z (-121.3522689903046 49.38237411111086 2.229007804999128e-07),247.57879638671875,1035371.9500266085
POINT Z (-121.3526932714799 49.38263865880841 2.229007804999128e-07),249.2512664794922,1035414.5402142013
POINT Z (-121.3531347633681 49.38287059647919 2.229007804999128e-07),248.55181884765625,1035457.5148469877
POINT Z (-121.3536231349735 49.38296529089403 2.229007804999128e-07),246.93270874023438,1035498.0040124248
POINT Z (-121.3541204098544 49.38301738595958 2.229007804999128e-07),245.54833984375,1035534.5626275442
POINT Z (-121.3546181516517 49.3830642856439 2.229007804999128e-07),253.83921813964844,1035571.0687965581
POINT Z (-121.355115633151 49.38311430344685 2.229007804999128e-07),254.7519989013672,1035607.6078066857
POINT Z (-121.3556129239537 49.38316628284219 2.229007804999128e-07),256.8900146484375,1035644.1655218373
POINT Z (-121.3560684691914 49.38334349869021 2.229007804999128e-07),256.7830505371094,1035680.5707449015
POINT Z (-121.3565513054154 49.3834733801007 2.229007804999128e-07),254.5954132080078,1035718.4795281031
POINT Z (-121.3570341416394 49.3836032615112 2.229007804999128e-07),259.8976745605469,1035756.3882206889
POINT Z (-121.3575322412697 49.38363112017205 2.229007804999128e-07),256.9413757324219,1035793.2380408958
POINT Z (-121.3580319482679 49.38364823496047 2.229007804999128e-07),254.8024139404297,1035829.5625511224
POINT Z (-121.358531655266 49.38366534974889 2.229007804999128e-07),251.5111541748047,1035865.8870448176
POINT Z (-121.3590313622642 49.38368246453728 2.229007804999128e-07),252.57867431640625,1035902.2115223351
POINT Z (-121.3595310692624 49.3836995793257 2.229007804999128e-07),252.23863220214844,1035938.5359833236
POINT Z (-121.3600307762606 49.38371669411411 2.229007804999128e-07),251.22328186035156,1035974.8604264602
POINT Z (-121.3605304832587 49.38373380890251 2.229007804999128e-07),247.2519989013672,1036011.1848486952
POINT Z (-121.3610301902569 49.38375092369094 2.229007804999128e-07),240.02076721191406,1036047.5092542791
POINT Z (-121.3615298972551 49.38376803847933 2.229007804999128e-07),236.38804626464844,1036083.8336431548
POINT Z (-121.3620296042532 49.38378515326774 2.229007804999128e-07),235.13047790527344,1036120.1580153061
POINT Z (-121.3625293112514 49.38380226805616 2.229007804999128e-07),233.1177978515625,1036156.4823709225
POINT Z (-121.3630290182495 49.38381938284459 2.229007804999128e-07),235.21324157714844,1036192.8067100011
POINT Z (-121.3635287252477 49.38383649763298 2.229007804999128e-07),230.48960876464844,1036229.1310325449
POINT Z (-121.3640282715963 49.38382292566256 2.229007804999128e-07),231.8580780029297,1036265.2664486052
POINT Z (-121.3645277720126 49.38380057987858 2.229007804999128e-07),235.75894165039062,1036305.6646452697
POINT Z (-121.365027272429 49.38377823409461 2.229007804999128e-07),236.9002227783203,1036342.0091320712
POINT Z (-121.3655241463765 49.38373597452648 2.229007804999128e-07),232.8538360595703,1036379.8720056656
POINT Z (-121.3660213572979 49.38371062959492 2.229007804999128e-07),230.3502197265625,1036416.8786135694
POINT Z (-121.3665213572342 49.38371088188768 2.229007804999128e-07),228.5866241455078,1036453.174388861
POINT Z (-121.367001406367 49.38360856765036 2.229007804999128e-07),227.4191131591797,1036486.6802043489
POINT Z (-121.3674916915752 49.38370665136284 2.229007804999128e-07),234.03640747070312,1036522.512423258
POINT Z (-121.3679819767834 49.38380473507532 2.229007804999128e-07),241.97279357910156,1036559.7364243349
POINT Z (-121.3684722619915 49.38390281878779 2.229007804999128e-07),247.1656036376953,1036596.9603535287
POINT Z (-121.368962988744 49.3839986596063 2.229007804999128e-07),241.12327575683594,1036634.1421089917
POINT Z (-121.3694538669119 49.38409373128572 2.229007804999128e-07),233.95388793945312,1036671.426089732
POINT Z (-121.3699447450799 49.3841888029651 2.229007804999128e-07),237.02764892578125,1036708.5940582837
POINT Z (-121.3704369553826 49.3842751067444 2.229007804999128e-07),236.55606079101562,1036746.6863887432
POINT Z (-121.3709364217739 49.38429470336293 2.229007804999128e-07),232.50865173339844,1036784.2456430027
POINT Z (-121.3714361844884 49.38431010561018 2.229007804999128e-07),227.77877807617188,1036820.5641224467
POINT Z (-121.3719359472029 49.38432550785743 2.229007804999128e-07),225.25439453125,1036856.8825916733
POINT Z (-121.3724357099174 49.38434091010467 2.229007804999128e-07),219.55645751953125,1036893.2010456728
POINT Z (-121.3729354726318 49.38435631235192 2.229007804999128e-07),214.81396484375,1036929.5194846562
POINT Z (-121.3734352840607 49.38436980894556 2.229007804999128e-07),211.7334747314453,1036965.8315162403
POINT Z (-121.3739350765818 49.3843839705099 2.229007804999128e-07),208.784423828125,1037001.3067036028
POINT Z (-121.3744348244132 49.38439984832655 2.229007804999128e-07),205.7498779296875,1037038.4961374764
POINT Z (-121.3749345722445 49.3844157261432 2.229007804999128e-07),202.34243774414062,1037074.8159559042
POINT Z (-121.3754340644358 49.38443783702031 2.229007804999128e-07),198.6421356201172,1037111.1504613361
POINT Z (-121.3759335008914 49.38446062717284 2.229007804999128e-07),195.3938751220703,1037147.4845218741
POINT Z (-121.376433486263 49.38446445185377 2.229007804999128e-07),191.11500549316406,1037183.7572487526
POINT Z (-121.376933459457 49.3844695446758 2.229007804999128e-07),183.9022979736328,1037220.0358544848
POINT Z (-121.3774334044857 49.38447673414216 2.229007804999128e-07),168.0178985595703,1037256.3235927309
POINT Z (-121.3779333036028 49.38448675055314 2.229007804999128e-07),152.35792541503906,1037292.6230638536
POINT Z (-121.3784169284853 49.38444199771109 2.229007804999128e-07),144.2694854736328,1037336.855480575
POINT Z (-121.3788327985796 49.3841644151745 2.229007804999128e-07),140.13821411132812,1037379.9388244692
POINT Z (-121.3792650223315 49.38391496810298 2.229007804999128e-07),138.71649169921875,1037423.0972936352
POINT Z (-121.3797120515441 49.38369099291877 2.229007804999128e-07),137.765869140625,1037463.996481641
POINT Z (-121.3800843206109 49.38336828548807 2.229007804999128e-07),132.22744750976562,1037507.029998656
POINT Z (-121.3804734723975 49.38305451959839 2.229007804999128e-07),129.9993896484375,1037553.525140764
POINT Z (-121.380906230874 49.38281795985088 2.229007804999128e-07),135.35760498046875,1037600.8675746094
POINT Z (-121.3813768214575 49.38264900866655 2.229007804999128e-07),138.79421997070312,1037641.0729730909
POINT Z (-121.381862754118 49.38258459660681 2.229007804999128e-07),144.11724853515625,1037677.8405130475
POINT Z (-121.3823620454114 49.38261120871505 2.229007804999128e-07),146.12486267089844,1037714.4241768501
POINT Z (-121.3828558704667 49.38255117729445 2.229007804999128e-07),139.48060607910156,1037751.224819642
POINT Z (-121.3833524785065 49.3825073549849 2.229007804999128e-07),129.70376586914062,1037791.5844940256
POINT Z (-121.3838522199433 49.38250880846904 2.229007804999128e-07),117.48052215576172,1037827.8622368269
POINT Z (-121.3843501489372 49.38253753763725 2.229007804999128e-07),115.85343170166016,1037867.4099111803
POINT Z (-121.3848193309998 49.38271036180264 2.229007804999128e-07),106.14789581298828,1037906.2700593937
POINT Z (-121.3853018669503 49.38283540323156 2.229007804999128e-07),96.9906005859375,1037945.1268295667
POINT Z (-121.3857926690604 49.38293086677767 2.229007804999128e-07),93.3974609375,1037982.243819219
POINT Z (-121.3862783104236 49.3828607990688 2.229007804999128e-07),93.86589813232422,1038020.3186736299
POINT Z (-121.3867627999792 49.38273728929674 2.229007804999128e-07),87.67738342285156,1038057.8811654767
POINT Z (-121.38725117979 49.3826333766989 2.229007804999128e-07),82.09396362304688,1038098.9236790129
POINT Z (-121.3877480150857 49.382577210081 2.229007804999128e-07),77.6077651977539,1038135.8666554318
POINT Z (-121.3882448503814 49.38252104346311 2.229007804999128e-07),74.74903106689453,1038172.470094448
POINT Z (-121.388741685677 49.38246487684522 2.229007804999128e-07),70.68008422851562,1038209.0735701788
POINT Z (-121.3892385209727 49.38240871022732 2.229007804999128e-07),70.27368927001953,1038245.6770826252
POINT Z (-121.3897353562684 49.38235254360942 2.229007804999128e-07),71.02690124511719,1038282.2806317887
POINT Z (-121.3902321915641 49.38229637699153 2.229007804999128e-07),72.45172119140625,1038318.8842226566
POINT Z (-121.3907282170693 49.38223558374844 2.229007804999128e-07),76.0240707397461,1038355.5635012952
POINT Z (-121.3912009905155 49.38207505711858 2.229007804999128e-07),82.69522094726562,1038394.3475891101
POINT Z (-121.3916634786919 49.38188504478576 2.229007804999128e-07),90.75797271728516,1038434.0159217957
POINT Z (-121.3921259668684 49.38169503245296 2.229007804999128e-07),95.5079116821289,1038473.6843603845
POINT Z (-121.3925909609754 49.38151276993735 2.229007804999128e-07),103.92170715332031,1038513.1346739497
POINT Z (-121.3930771410882 49.38139602706646 2.229007804999128e-07),108.45156860351562,1038550.740083473
POINT Z (-121.393563321201 49.38127928419556 2.229007804999128e-07),114.14703369140625,1038588.345567601
POINT Z (-121.3940516745077 49.38117230568539 2.229007804999128e-07),116.01212310791016,1038625.750176317
POINT Z (-121.3945414752171 49.38107183048938 2.229007804999128e-07),115.98201751708984,1038663.0210173788
POINT Z (-121.3950302897117 49.38096682924381 2.229007804999128e-07),120.11941528320312,1038700.3833190507
POINT Z (-121.3955168434054 49.38085171092374 2.229007804999128e-07),136.2731475830078,1038737.9546411196
POINT Z (-121.3960025592019 49.38073309081342 2.229007804999128e-07),144.73338317871094,1038775.602907677
POINT Z (-121.3964901361076 49.38062232637385 2.229007804999128e-07),147.94183349609375,1038813.0803120121
POINT Z (-121.3969777130132 49.38051156193426 2.229007804999128e-07),151.9886016845703,1038850.5577762034
POINT Z (-121.3974652899189 49.38040079749468 2.229007804999128e-07),155.7790985107422,1038888.0353116911
POINT Z (-121.3979528668245 49.3802900330551 2.229007804999128e-07),157.767578125,1038925.5129199631
POINT Z (-121.398440899265 49.3801813831228 2.229007804999128e-07),156.37747192382812,1038962.9483377648
POINT Z (-121.3989308331637 49.38008155940389 2.229007804999128e-07),151.62062072753906,1039000.2074144318
POINT Z (-121.3994207670625 49.37998173568496 2.229007804999128e-07),148.57669067382812,1039037.4665696053
POINT Z (-121.3999082330013 49.37987103300663 2.229007804999128e-07),141.49026489257812,1039074.9534550972
POINT Z (-121.4003950074892 49.37976048232562 2.229007804999128e-07),135.82150268554688,1039112.5009538075
POINT Z (-121.4008931023884 49.379774714778 2.229007804999128e-07),129.85809326171875,1039148.984635602
POINT Z (-121.4013800067059 49.379873969542 2.229007804999128e-07),121.0266342163086,1039186.4974980366
POINT Z (-121.4018547487487 49.3800308771355 2.229007804999128e-07),110.3486099243164,1039225.1264906301
POINT Z (-121.4023294907913 49.380187784729 2.229007804999128e-07),98.89187622070312,1039263.7553815227
POINT Z (-121.4028042328341 49.38034469232249 2.229007804999128e-07),86.59764099121094,1039302.3841710717
POINT Z (-121.4032789748767 49.38050159991599 2.229007804999128e-07),82.6529541015625,1039341.0128617344
POINT Z (-121.4037703261019 49.38056147681355 2.229007804999128e-07),82.2677993774414,1039378.1259168399
POINT Z (-121.4042553321205 49.3804478332239 2.229007804999128e-07),82.63985443115234,1039415.8263481472
POINT Z (-121.4047356458818 49.38030891349609 2.229007804999128e-07),82.83920288085938,1039453.9633397872
POINT Z (-121.4052223793936 49.38019961740014 2.229007804999128e-07),85.90643310546875,1039491.507961308
POINT Z (-121.405717112341 49.38012723431675 2.229007804999128e-07),88.98443603515625,1039528.3144127645
POINT Z (-121.4062118452883 49.38005485123334 2.229007804999128e-07),86.66475677490234,1039565.1209153015
POINT Z (-121.4067065782358 49.37998246814993 2.229007804999128e-07),84.40933227539062,1039601.9274658085
POINT Z (-121.4072013111831 49.37991008506651 2.229007804999128e-07),83.71038055419922,1039638.734068614
POINT Z (-121.4076966834251 49.37984251442678 2.229007804999128e-07),83.21041870117188,1039675.4795215187
POINT Z (-121.408190185336 49.37976427417198 2.229007804999128e-07),81.09810638427734,1039712.4015046124
POINT Z (-121.4086698529971 49.37962324496792 2.229007804999128e-07),80.80290985107422,1039750.5962250757
POINT Z (-121.4091493703786 49.37948160076288 2.229007804999128e-07),79.98167419433594,1039788.8047529501
POINT Z (-121.4096288877601 49.37933995655784 2.229007804999128e-07),78.8115234375,1039827.0133612336
POINT Z (-121.4101084051417 49.37919831235278 2.229007804999128e-07),71.8652114868164,1039865.2220539342
POINT Z (-121.4105879225231 49.37905666814775 2.229007804999128e-07),62.093650817871094,1039903.4308341375
POINT Z (-121.4110724427492 49.37893393349704 2.229007804999128e-07),61.8573112487793,1039941.1870578161
POINT Z (-121.4115592689938 49.3788199150445 2.229007804999128e-07),62.416587829589844,1039978.7347134148
POINT Z (-121.4120460952385 49.37870589659195 2.229007804999128e-07),62.60722351074219,1040016.28244239
POINT Z (-121.4125329214831 49.37859187813941 2.229007804999128e-07),62.811195373535156,1040053.8302448024
POINT Z (-121.4130197477278 49.37847785968686 2.229007804999128e-07),63.18828201293945,1040091.3781203718
POINT Z (-121.4135065739724 49.37836384123433 2.229007804999128e-07),63.4100227355957,1040128.9260690965
POINT Z (-121.4139934002171 49.37824982278178 2.229007804999128e-07),63.38954544067383,1040166.4740909765
POINT Z (-121.4144802264618 49.37813580432925 2.229007804999128e-07),64.19172668457031,1040204.0221860096
POINT Z (-121.4149670527064 49.3780217858767 2.229007804999128e-07),64.41751861572266,1040241.5703541952
POINT Z (-121.415453878951 49.37790776742415 2.229007804999128e-07),64.69068908691406,1040279.1185955323
POINT Z (-121.4159407051957 49.37779374897162 2.229007804999128e-07),64.63410186767578,1040316.6669100212
POINT Z (-121.4164275314403 49.37767973051906 2.229007804999128e-07),65.08175659179688,1040354.2152976579
POINT Z (-121.416914357685 49.37756571206653 2.229007804999128e-07),65.3641128540039,1040391.7637584446
POINT Z (-121.4174011839297 49.37745169361398 2.229007804999128e-07),64.47535705566406,1040429.3122923786
POINT Z (-121.4178880101743 49.37733767516142 2.229007804999128e-07),62.67572784423828,1040466.860899457
POINT Z (-121.4183748364189 49.37722365670889 2.229007804999128e-07),60.209136962890625,1040504.4095789808
POINT Z (-121.4188328388761 49.37705173772061 2.229007804999128e-07),58.26258850097656,1040544.1109053883
POINT Z (-121.4192172701219 49.37673203064024 2.229007804999128e-07),58.41164779663086,1040589.3066719226
POINT Z (-121.4196017013678 49.37641232355989 2.229007804999128e-07),58.6765251159668,1040634.5025476384
POINT Z (-121.4200167008202 49.37613955697829 2.229007804999128e-07),58.69999694824219,1040677.6013438778
POINT Z (-121.4204425590668 49.37588346266542 2.229007804999128e-07),58.170433044433594,1040719.95532285
POINT Z (-121.4208270117805 49.37556378140091 2.229007804999128e-07),55.57019805908203,1040765.1502147259
POINT Z (-121.4212061251002 49.37523949492837 2.229007804999128e-07),58.14999771118164,1040810.2867454633
POINT Z (-121.4215737180599 49.37490528372297 2.229007804999128e-07),58.48159408569336,1040857.1137991131
POINT Z (-121.4219582150638 49.37458565572987 2.229007804999128e-07),59.28038787841797,1040902.3062647991
POINT Z (-121.4223426168051 49.37426591321113 2.229007804999128e-07),79.25,1040947.5045716853
POINT Z (-121.4228006493264 49.37407575448029 2.229007804999128e-07),77.5999984741211,1040987.6781246364
POINT Z (-121.4232957576694 49.37400598537076 2.229007804999128e-07),76.36039733886719,1041024.4529813796
POINT Z (-121.4237908660125 49.37393621626124 2.229007804999128e-07),75.39080047607422,1041061.2278767584
POINT Z (-121.4242859743555 49.37386644715172 2.229007804999128e-07),73.71981048583984,1041098.0028181515
POINT Z (-121.4244216523921 49.37357343232082 2.229007804999128e-07),74.6093978881836,1041144.2744204577
POINT Z (-121.4245029336249 49.3732478542313 2.229007804999128e-07),75.04179382324219,1041191.9202295097
POINT Z (-121.4248771824433 49.37310293779814 2.229007804999128e-07),75.1100082397461,1041231.8868600747
POINT Z (-121.425106118584 49.37346207849189 2.229007804999128e-07),73.62938690185547,1041282.2303821039
POINT Z (-121.4256011960754 49.37339209079628 2.229007804999128e-07),73.46759796142578,1041319.0086154019
POINT Z (-121.4260962735668 49.37332210310066 2.229007804999128e-07),73.1676025390625,1041355.786890279
POINT Z (-121.4265913510581 49.37325211540507 2.229007804999128e-07),71.09999084472656,1041392.5652113231
POINT Z (-121.4270864285495 49.37318212770945 2.229007804999128e-07),69.47019958496094,1041429.343578537
POINT Z (-121.4275815060409 49.37311214001384 2.229007804999128e-07),67.56980895996094,1041466.1219919176
POINT Z (-121.4280765835322 49.37304215231822 2.229007804999128e-07),67.13980102539062,1041502.9004514643
POINT Z (-121.4285716610236 49.37297216462262 2.229007804999128e-07),66.10059356689453,1041539.6789571784
POINT Z (-121.429066738515 49.372902176927 2.229007804999128e-07),67.22901153564453,1041576.4575090567
POINT Z (-121.4295618160064 49.37283218923139 2.229007804999128e-07),71.42701721191406,1041613.2361107006
POINT Z (-121.429906226059 49.37247719778495 2.229007804999128e-07),83.6705093383789,1041660.518610606
POINT Z (-121.43031708946 49.37235325099719 2.229007804999128e-07),83.21534729003906,1041703.2872796444
POINT Z (-121.430802096381 49.37247477583635 2.229007804999128e-07),81.37603759765625,1041741.0057129011
POINT Z (-121.4312871033021 49.37259630067552 2.229007804999128e-07),84.78668975830078,1041778.7240614633
POINT Z (-121.4317830396645 49.37259115623214 2.229007804999128e-07),88.36847686767578,1041815.4142204694
POINT Z (-121.4322816945393 49.37255450496011 2.229007804999128e-07),90.93338012695312,1041851.8486739516
POINT Z (-121.4327803494142 49.37251785368809 2.229007804999128e-07),88.56536865234375,1041888.2831505061
POINT Z (-121.4332790042891 49.37248120241608 2.229007804999128e-07),87.2281265258789,1041924.7176501268
POINT Z (-121.433777659164 49.37244455114403 2.229007804999128e-07),88.56780242919922,1041961.1521728155
POINT Z (-121.4342763140389 49.372407899872 2.229007804999128e-07),88.503173828125,1041997.5867185715
POINT Z (-121.4347673104025 49.37248089534679 2.229007804999128e-07),81.91915893554688,1042034.7477442533
POINT Z (-121.4352662133578 49.37247346163021 2.229007804999128e-07),89.45777130126953,1042071.1562825476
POINT Z (-121.4357659389097 49.37245689742729 2.229007804999128e-07),97.31951141357422,1042107.4866031627
POINT Z (-121.4362656641906 49.37244032505436 2.229007804999128e-07),100.58684539794922,1042143.8169667785
POINT Z (-121.4367653892592 49.37242374627599 2.229007804999128e-07),101.52978515625,1042180.1473596252
POINT Z (-121.4372651143277 49.37240716749763 2.229007804999128e-07),101.1033935546875,1042216.4777612142
POINT Z (-121.4377648393962 49.37239058871928 2.229007804999128e-07),98.40371704101562,1042252.8081715928
POINT Z (-121.4382645644648 49.37237400994091 2.229007804999128e-07),97.87867736816406,1042289.1385904917
POINT Z (-121.4387642895333 49.37235743116253 2.229007804999128e-07),99.33028411865234,1042325.4690179097
POINT Z (-121.4392640146018 49.37234085238416 2.229007804999128e-07),89.36280059814453,1042361.7994538494
POINT Z (-121.4397637396703 49.37232427360581 2.229007804999128e-07),81.29437255859375,1042398.1298983082
POINT Z (-121.4402634647388 49.37230769482743 2.229007804999128e-07),75.15203857421875,1042434.4603512859
POINT Z (-121.4407631898074 49.37229111604907 2.229007804999128e-07),70.18506622314453,1042470.7908127795
POINT Z (-121.4412629148759 49.37227453727069 2.229007804999128e-07),66.95911407470703,1042507.1212826861
POINT Z (-121.4417424341443 49.37237999404797 2.229007804999128e-07),60.01176834106445,1042545.2861508563
POINT Z (-121.4422101474362 49.37255675455406 2.229007804999128e-07),58.647884368896484,1042584.5227412692
POINT Z (-121.4426704112214 49.37255989025989 2.229007804999128e-07),58.553924560546875,1042624.3670025286
POINT Z (-121.4431212603442 49.37234370730854 2.229007804999128e-07),62.95075988769531,1042663.0750694753
POINT Z (-121.4435721081925 49.37212752169932 2.229007804999128e-07),63.2855110168457,1042701.2876968589
POINT Z (-121.4440229560409 49.37191133609008 2.229007804999128e-07),57.0486946105957,1042741.9003555389
POINT Z (-121.4444738038892 49.37169515048085 2.229007804999128e-07),61.79949188232422,1042782.513125761
POINT Z (-121.4449246517376 49.37147896487161 2.229007804999128e-07),60.02816390991211,1042823.1260075247
POINT Z (-121.4453754995859 49.37126277926239 2.229007804999128e-07),59.296871185302734,1042863.7390008235
POINT Z (-121.4458263988271 49.37104670461827 2.229007804999128e-07),55.15007400512695,1042904.3480141709
POINT Z (-121.4462828740443 49.37084266938585 2.229007804999128e-07),51.601318359375,1042944.5130305819
POINT Z (-121.4467281934768 49.37061575394467 2.229007804999128e-07),49.78282928466797,1042985.5504270446
