geometry,y,x
POINT Z (-121.3307962929184 49.38196276078966 2.229007804999128e-07),241.9938965,1033658.286
POINT Z (-121.3312960143236 49.38195090735041 2.229007804999128e-07),238.9186249,1033695.285
POINT Z (-121.3317793699454 49.38189113241825 2.229007804999128e-07),239.1080933,1033729.127
POINT Z (-121.3322733051382 49.38196877277675 2.229007804999128e-07),238.6952209,1033766.008
POINT Z (-121.332767240331 49.38204641313527 2.229007804999128e-07),236.3181458,1033802.89
POINT Z (-121.3332611755239 49.38212405349378 2.229007804999128e-07),235.0676727,1033839.771
POINT Z (-121.3337551107167 49.38220169385229 2.229007804999128e-07),236.0383453,1033876.653
POINT Z (-121.3342490459096 49.38227933421079 2.229007804999128e-07),236.6572723,1033913.534
POINT Z (-121.3347431873208 49.38235559278048 2.229007804999128e-07),235.955246,1033950.85
POINT Z (-121.3352391501241 49.38241808001709 2.229007804999128e-07),235.6250458,1033987.787
POINT Z (-121.3357378690595 49.38245341301917 2.229007804999128e-07),236.7737122,1034024.187
POINT Z (-121.3362364228554 49.38242631182192 2.229007804999128e-07),234.3259125,1034062.887
POINT Z (-121.3367335678889 49.38237295626357 2.229007804999128e-07),235.2715149,1034099.461
POINT Z (-121.3372302586697 49.3823162913513 2.229007804999128e-07),238.94487,1034136.547
POINT Z (-121.3377209496942 49.38222189897748 2.229007804999128e-07),234.4704132,1034173.84
POINT Z (-121.3382134869836 49.38213605649332 2.229007804999128e-07),235.1824493,1034211.668
POINT Z (-121.3386876729096 49.38198210725682 2.229007804999128e-07),233.6866455,1034251.761
POINT Z (-121.3391410674184 49.38177481417892 2.229007804999128e-07),231.1187897,1034292.056
POINT Z (-121.3396046883485 49.38158761944927 2.229007804999128e-07),228.9599304,1034331.353
POINT Z (-121.3400795800812 49.3814367998779 2.229007804999128e-07),229.5115662,1034368.025
POINT Z (-121.3405687778012 49.38133342874646 2.229007804999128e-07),231.968277,1034405.344
POINT Z (-121.3410472232369 49.38119307779449 2.229007804999128e-07),228.7746277,1034445.511
POINT Z (-121.3414925414199 49.38096571968692 2.229007804999128e-07),218.4230804,1034487.557
POINT Z (-121.3419381816744 49.38073899350051 2.229007804999128e-07),205.825119,1034528.57
POINT Z (-121.3423838219288 49.38051226731408 2.229007804999128e-07),195.9696198,1034569.583
POINT Z (-121.3428337317275 49.38029538298464 2.229007804999128e-07),189.6384125,1034610.177
POINT Z (-121.3433117237788 49.38015328054838 2.229007804999128e-07),189.3580627,1034644.774
POINT Z (-121.3438103113664 49.38014155869756 2.229007804999128e-07),188.9940491,1034678.954
POINT Z (-121.3443098283538 49.38016353093565 2.229007804999128e-07),188.2049408,1034715.3
POINT Z (-121.3448093453413 49.38018550317372 2.229007804999128e-07),187.4298553,1034751.646
POINT Z (-121.3453088623287 49.3802074754118 2.229007804999128e-07),187.2216339,1034787.991
POINT Z (-121.3458083793162 49.38022944764987 2.229007804999128e-07),186.4554443,1034824.337
POINT Z (-121.3463078963036 49.38025141988795 2.229007804999128e-07),185.7083282,1034860.682
POINT Z (-121.3468074132911 49.38027339212603 2.229007804999128e-07),184.5685577,1034897.028
POINT Z (-121.3473069302785 49.38029536436411 2.229007804999128e-07),184.5224762,1034933.374
POINT Z (-121.347806447266 49.38031733660218 2.229007804999128e-07),184.4308014,1034969.719
POINT Z (-121.3483059642534 49.38033930884026 2.229007804999128e-07),185.0504303,1035005.462
POINT Z (-121.3487976385021 49.38041348299095 2.229007804999128e-07),186.3596497,1035040.339
POINT Z (-121.3492718595186 49.38057087390766 2.229007804999128e-07),187.1103821,1035077.141
POINT Z (-121.34970652145 49.38081492958067 2.229007804999128e-07),189.6730957,1035117.623
POINT Z (-121.350129894253 49.38108092858371 2.229007804999128e-07),191.8701935,1035160.277
POINT Z (-121.3505532670561 49.38134692758675 2.229007804999128e-07),201.7219086,1035202.932
POINT Z (-121.3509771161696 49.38161213702251 2.229007804999128e-07),209.2906036,1035245.844
POINT Z (-121.3514098631922 49.38186259662888 2.229007804999128e-07),221.3508606,1035287.826
POINT Z (-121.3518426102148 49.38211305623524 2.229007804999128e-07),239.4815979,1035329.808
POINT Z (-121.3522689903046 49.38237411111086 2.229007804999128e-07),247.5787964,1035371.95
POINT Z (-121.3526932714799 49.38263865880841 2.229007804999128e-07),249.2512665,1035414.54
POINT Z (-121.3531347633681 49.38287059647919 2.229007804999128e-07),248.5518188,1035457.515
POINT Z (-121.3536231349735 49.38296529089403 2.229007804999128e-07),246.9327087,1035498.004
POINT Z (-121.3541204098544 49.38301738595958 2.229007804999128e-07),245.5483398,1035534.563
POINT Z (-121.3546181516517 49.3830642856439 2.229007804999128e-07),253.8392181,1035571.069
POINT Z (-121.355115633151 49.38311430344685 2.229007804999128e-07),254.7519989,1035607.608
POINT Z (-121.3556129239537 49.38316628284219 2.229007804999128e-07),256.8900146,1035644.166
POINT Z (-121.3560684691914 49.38334349869021 2.229007804999128e-07),256.7830505,1035680.571
POINT Z (-121.3565513054154 49.3834733801007 2.229007804999128e-07),254.5954132,1035718.48
POINT Z (-121.3570341416394 49.3836032615112 2.229007804999128e-07),259.8976746,1035756.388
POINT Z (-121.3575322412697 49.38363112017205 2.229007804999128e-07),256.9413757,1035793.238
POINT Z (-121.3580319482679 49.38364823496047 2.229007804999128e-07),254.8024139,1035829.563
POINT Z (-121.358531655266 49.38366534974889 2.229007804999128e-07),251.5111542,1035865.887
POINT Z (-121.3590313622642 49.38368246453728 2.229007804999128e-07),252.5786743,1035902.212
POINT Z (-121.3595310692624 49.3836995793257 2.229007804999128e-07),252.2386322,1035938.536
POINT Z (-121.3600307762606 49.38371669411411 2.229007804999128e-07),251.2232819,1035974.86
POINT Z (-121.3605304832587 49.38373380890251 2.229007804999128e-07),247.2519989,1036011.185
POINT Z (-121.3610301902569 49.38375092369094 2.229007804999128e-07),240.0207672,1036047.509
POINT Z (-121.3615298972551 49.38376803847933 2.229007804999128e-07),236.3880463,1036083.834
POINT Z (-121.3620296042532 49.38378515326774 2.229007804999128e-07),235.1304779,1036120.158
POINT Z (-121.3625293112514 49.38380226805616 2.229007804999128e-07),233.1177979,1036156.482
POINT Z (-121.3630290182495 49.38381938284459 2.229007804999128e-07),235.2132416,1036192.807
POINT Z (-121.3635287252477 49.38383649763298 2.229007804999128e-07),230.4896088,1036229.131
POINT Z (-121.3640282715963 49.38382292566256 2.229007804999128e-07),231.858078,1036265.266
POINT Z (-121.3645277720126 49.38380057987858 2.229007804999128e-07),235.7589417,1036305.665
POINT Z (-121.365027272429 49.38377823409461 2.229007804999128e-07),236.9002228,1036342.009
POINT Z (-121.3655241463765 49.38373597452648 2.229007804999128e-07),232.8538361,1036379.872
POINT Z (-121.3660213572979 49.38371062959492 2.229007804999128e-07),230.3502197,1036416.879
POINT Z (-121.3665213572342 49.38371088188768 2.229007804999128e-07),228.5866241,1036453.174
POINT Z (-121.367001406367 49.38360856765036 2.229007804999128e-07),227.4191132,1036486.68
POINT Z (-121.3674916915752 49.38370665136284 2.229007804999128e-07),234.0364075,1036522.512
POINT Z (-121.3679819767834 49.38380473507532 2.229007804999128e-07),241.9727936,1036559.736
POINT Z (-121.3684722619915 49.38390281878779 2.229007804999128e-07),247.1656036,1036596.96
POINT Z (-121.368962988744 49.3839986596063 2.229007804999128e-07),241.1232758,1036634.142
POINT Z (-121.3694538669119 49.38409373128572 2.229007804999128e-07),233.9538879,1036671.426
POINT Z (-121.3699447450799 49.3841888029651 2.229007804999128e-07),237.0276489,1036708.594
POINT Z (-121.3704369553826 49.3842751067444 2.229007804999128e-07),236.5560608,1036746.686
POINT Z (-121.3709364217739 49.38429470336293 2.229007804999128e-07),232.5086517,1036784.246
POINT Z (-121.3714361844884 49.38431010561018 2.229007804999128e-07),227.7787781,1036820.564
POINT Z (-121.3719359472029 49.38432550785743 2.229007804999128e-07),225.2543945,1036856.883
POINT Z (-121.3724357099174 49.38434091010467 2.229007804999128e-07),219.5564575,1036893.201
POINT Z (-121.3729354726318 49.38435631235192 2.229007804999128e-07),214.8139648,1036929.519
POINT Z (-121.3734352840607 49.38436980894556 2.229007804999128e-07),211.7334747,1036965.831
POINT Z (-121.3739350765818 49.3843839705099 2.229007804999128e-07),208.7844238,1037001.307
POINT Z (-121.3744348244132 49.38439984832655 2.229007804999128e-07),205.7498779,1037038.496
POINT Z (-121.3749345722445 49.3844157261432 2.229007804999128e-07),202.3424377,1037074.816
POINT Z (-121.3754340644358 49.38443783702031 2.229007804999128e-07),198.6421356,1037111.15
POINT Z (-121.3759335008914 49.38446062717284 2.229007804999128e-07),195.3938751,1037147.485
POINT Z (-121.376433486263 49.38446445185377 2.229007804999128e-07),191.1150055,1037183.757
POINT Z (-121.376933459457 49.3844695446758 2.229007804999128e-07),183.902298,1037220.036
POINT Z (-121.3774334044857 49.38447673414216 2.229007804999128e-07),168.0178986,1037256.324
POINT Z (-121.3779333036028 49.38448675055314 2.229007804999128e-07),152.3579254,1037292.623
POINT Z (-121.3784169284853 49.38444199771109 2.229007804999128e-07),144.2694855,1037336.855
POINT Z (-121.3788327985796 49.3841644151745 2.229007804999128e-07),140.1382141,1037379.939
POINT Z (-121.3792650223315 49.38391496810298 2.229007804999128e-07),138.7164917,1037423.097
POINT Z (-121.3797120515441 49.38369099291877 2.229007804999128e-07),137.7658691,1037463.997
POINT Z (-121.3800843206109 49.38336828548807 2.229007804999128e-07),132.2274475,1037507.03
POINT Z (-121.3804734723975 49.38305451959839 2.229007804999128e-07),129.9993896,1037553.525
POINT Z (-121.380906230874 49.38281795985088 2.229007804999128e-07),135.357605,1037600.868
POINT Z (-121.3813768214575 49.38264900866655 2.229007804999128e-07),138.79422,1037641.073
POINT Z (-121.381862754118 49.38258459660681 2.229007804999128e-07),144.1172485,1037677.841
POINT Z (-121.3823620454114 49.38261120871505 2.229007804999128e-07),146.1248627,1037714.424
POINT Z (-121.3828558704667 49.38255117729445 2.229007804999128e-07),139.4806061,1037751.225
POINT Z (-121.3833524785065 49.3825073549849 2.229007804999128e-07),129.7037659,1037791.584
POINT Z (-121.3838522199433 49.38250880846904 2.229007804999128e-07),117.4805222,1037827.862
POINT Z (-121.3843501489372 49.38253753763725 2.229007804999128e-07),115.8534317,1037867.41
POINT Z (-121.3848193309998 49.38271036180264 2.229007804999128e-07),106.1478958,1037906.27
POINT Z (-121.3853018669503 49.38283540323156 2.229007804999128e-07),96.99060059,1037945.127
POINT Z (-121.3857926690604 49.38293086677767 2.229007804999128e-07),93.39746094,1037982.244
POINT Z (-121.3862783104236 49.3828607990688 2.229007804999128e-07),93.86589813,1038020.319
POINT Z (-121.3867627999792 49.38273728929674 2.229007804999128e-07),87.67738342,1038057.881
POINT Z (-121.38725117979 49.3826333766989 2.229007804999128e-07),82.09396362,1038098.924
POINT Z (-121.3877480150857 49.382577210081 2.229007804999128e-07),77.6077652,1038135.867
POINT Z (-121.3882448503814 49.38252104346311 2.229007804999128e-07),74.74903107,1038172.47
POINT Z (-121.388741685677 49.38246487684522 2.229007804999128e-07),70.68008423,1038209.074
POINT Z (-121.3892385209727 49.38240871022732 2.229007804999128e-07),70.27368927,1038245.677
POINT Z (-121.3897353562684 49.38235254360942 2.229007804999128e-07),71.02690125,1038282.281
POINT Z (-121.3902321915641 49.38229637699153 2.229007804999128e-07),72.45172119,1038318.884
POINT Z (-121.3907282170693 49.38223558374844 2.229007804999128e-07),76.02407074,1038355.564
POINT Z (-121.3912009905155 49.38207505711858 2.229007804999128e-07),82.69522095,1038394.348
POINT Z (-121.3916634786919 49.38188504478576 2.229007804999128e-07),90.75797272,1038434.016
POINT Z (-121.3921259668684 49.38169503245296 2.229007804999128e-07),95.50791168,1038473.684
POINT Z (-121.3925909609754 49.38151276993735 2.229007804999128e-07),103.9217072,1038513.135
POINT Z (-121.3930771410882 49.38139602706646 2.229007804999128e-07),108.4515686,1038550.74
POINT Z (-121.393563321201 49.38127928419556 2.229007804999128e-07),114.1470337,1038588.346
POINT Z (-121.3940516745077 49.38117230568539 2.229007804999128e-07),116.0121231,1038625.75
POINT Z (-121.3945414752171 49.38107183048938 2.229007804999128e-07),115.9820175,1038663.021
POINT Z (-121.3950302897117 49.38096682924381 2.229007804999128e-07),120.1194153,1038700.383
POINT Z (-121.3955168434054 49.38085171092374 2.229007804999128e-07),136.2731476,1038737.955
POINT Z (-121.3960025592019 49.38073309081342 2.229007804999128e-07),144.7333832,1038775.603
POINT Z (-121.3964901361076 49.38062232637385 2.229007804999128e-07),147.9418335,1038813.08
POINT Z (-121.3969777130132 49.38051156193426 2.229007804999128e-07),151.9886017,1038850.558
POINT Z (-121.3974652899189 49.38040079749468 2.229007804999128e-07),155.7790985,1038888.035
POINT Z (-121.3979528668245 49.3802900330551 2.229007804999128e-07),157.7675781,1038925.513
POINT Z (-121.398440899265 49.3801813831228 2.229007804999128e-07),156.3774719,1038962.948
POINT Z (-121.3989308331637 49.38008155940389 2.229007804999128e-07),151.6206207,1039000.207
POINT Z (-121.3994207670625 49.37998173568496 2.229007804999128e-07),148.5766907,1039037.467
POINT Z (-121.3999082330013 49.37987103300663 2.229007804999128e-07),141.4902649,1039074.953
POINT Z (-121.4003950074892 49.37976048232562 2.229007804999128e-07),135.8215027,1039112.501
POINT Z (-121.4008931023884 49.379774714778 2.229007804999128e-07),129.8580933,1039148.985
POINT Z (-121.4013800067059 49.379873969542 2.229007804999128e-07),121.0266342,1039186.497
POINT Z (-121.4018547487487 49.3800308771355 2.229007804999128e-07),110.3486099,1039225.126
POINT Z (-121.4023294907913 49.380187784729 2.229007804999128e-07),98.89187622,1039263.755
POINT Z (-121.4028042328341 49.38034469232249 2.229007804999128e-07),86.59764099,1039302.384
POINT Z (-121.4032789748767 49.38050159991599 2.229007804999128e-07),82.6529541,1039341.013
POINT Z (-121.4037703261019 49.38056147681355 2.229007804999128e-07),82.26779938,1039378.126
POINT Z (-121.4042553321205 49.3804478332239 2.229007804999128e-07),82.63985443,1039415.826
POINT Z (-121.4047356458818 49.38030891349609 2.229007804999128e-07),82.83920288,1039453.963
POINT Z (-121.4052223793936 49.38019961740014 2.229007804999128e-07),85.90643311,1039491.508
POINT Z (-121.405717112341 49.38012723431675 2.229007804999128e-07),88.98443604,1039528.314
POINT Z (-121.4062118452883 49.38005485123334 2.229007804999128e-07),86.66475677,1039565.121
POINT Z (-121.4067065782358 49.37998246814993 2.229007804999128e-07),84.40933228,1039601.927
POINT Z (-121.4072013111831 49.37991008506651 2.229007804999128e-07),83.71038055,1039638.734
POINT Z (-121.4076966834251 49.37984251442678 2.229007804999128e-07),83.2104187,1039675.48
POINT Z (-121.408190185336 49.37976427417198 2.229007804999128e-07),81.09810638,1039712.402
POINT Z (-121.4086698529971 49.37962324496792 2.229007804999128e-07),80.80290985,1039750.596
POINT Z (-121.4091493703786 49.37948160076288 2.229007804999128e-07),79.98167419,1039788.805
POINT Z (-121.4096288877601 49.37933995655784 2.229007804999128e-07),78.81152344,1039827.013
POINT Z (-121.4101084051417 49.37919831235278 2.229007804999128e-07),71.86521149,1039865.222
POINT Z (-121.4105879225231 49.37905666814775 2.229007804999128e-07),62.09365082,1039903.431
POINT Z (-121.4110724427492 49.37893393349704 2.229007804999128e-07),61.85731125,1039941.187
POINT Z (-121.4115592689938 49.3788199150445 2.229007804999128e-07),62.41658783,1039978.735
POINT Z (-121.4120460952385 49.37870589659195 2.229007804999128e-07),62.60722351,1040016.282
POINT Z (-121.4125329214831 49.37859187813941 2.229007804999128e-07),62.81119537,1040053.83
POINT Z (-121.4130197477278 49.37847785968686 2.229007804999128e-07),63.18828201,1040091.378
POINT Z (-121.4135065739724 49.37836384123433 2.229007804999128e-07),63.41002274,1040128.926
POINT Z (-121.4139934002171 49.37824982278178 2.229007804999128e-07),63.38954544,1040166.474
POINT Z (-121.4144802264618 49.37813580432925 2.229007804999128e-07),64.19172668,1040204.022
POINT Z (-121.4149670527064 49.3780217858767 2.229007804999128e-07),64.41751862,1040241.57
POINT Z (-121.415453878951 49.37790776742415 2.229007804999128e-07),64.69068909,1040279.119
POINT Z (-121.4159407051957 49.37779374897162 2.229007804999128e-07),64.63410187,1040316.667
POINT Z (-121.4164275314403 49.37767973051906 2.229007804999128e-07),65.08175659,1040354.215
POINT Z (-121.416914357685 49.37756571206653 2.229007804999128e-07),65.36411285,1040391.764
POINT Z (-121.4174011839297 49.37745169361398 2.229007804999128e-07),64.47535706,1040429.312
POINT Z (-121.4178880101743 49.37733767516142 2.229007804999128e-07),62.67572784,1040466.861
POINT Z (-121.4183748364189 49.37722365670889 2.229007804999128e-07),60.20913696,1040504.41
POINT Z (-121.4188328388761 49.37705173772061 2.229007804999128e-07),58.2625885,1040544.111
POINT Z (-121.4192172701219 49.37673203064024 2.229007804999128e-07),58.4116478,1040589.307
POINT Z (-121.4196017013678 49.37641232355989 2.229007804999128e-07),58.67652512,1040634.503
POINT Z (-121.4200167008202 49.37613955697829 2.229007804999128e-07),58.69999695,1040677.601
POINT Z (-121.4204425590668 49.37588346266542 2.229007804999128e-07),58.17043304,1040719.955
POINT Z (-121.4208270117805 49.37556378140091 2.229007804999128e-07),55.57019806,1040765.15
POINT Z (-121.4212061251002 49.37523949492837 2.229007804999128e-07),58.14999771,1040810.509
POINT Z (-121.4215737180599 49.37490528372297 2.229007804999128e-07),58.48159409,1040856.218
POINT Z (-121.4219582150638 49.37458565572987 2.229007804999128e-07),59.28038788,1040902.306
POINT Z (-121.4223426168051 49.37426591321113 2.229007804999128e-07),79.25,1040947.505
POINT Z (-121.4228006493264 49.37407575448029 2.229007804999128e-07),77.59999847,1040987.678
POINT Z (-121.4232957576694 49.37400598537076 2.229007804999128e-07),76.36039734,1041024.453
POINT Z (-121.4237908660125 49.37393621626124 2.229007804999128e-07),75.39080048,1041061.228
POINT Z (-121.4242859743555 49.37386644715172 2.229007804999128e-07),73.71981049,1041098.003
POINT Z (-121.4244216523921 49.37357343232082 2.229007804999128e-07),74.60939789,1041144.274
POINT Z (-121.4245029336249 49.3732478542313 2.229007804999128e-07),75.04179382,1041191.92
POINT Z (-121.4248771824433 49.37310293779814 2.229007804999128e-07),75.11000824,1041231.887
POINT Z (-121.425106118584 49.37346207849189 2.229007804999128e-07),73.6293869,1041282.23
POINT Z (-121.4256011960754 49.37339209079628 2.229007804999128e-07),73.46759796,1041319.009
POINT Z (-121.4260962735668 49.37332210310066 2.229007804999128e-07),73.16760254,1041355.787
POINT Z (-121.4265913510581 49.37325211540507 2.229007804999128e-07),71.09999084,1041392.565
POINT Z (-121.4270864285495 49.37318212770945 2.229007804999128e-07),69.47019958,1041429.344
POINT Z (-121.4275815060409 49.37311214001384 2.229007804999128e-07),67.56980896,1041466.122
POINT Z (-121.4280765835322 49.37304215231822 2.229007804999128e-07),67.13980103,1041502.9
POINT Z (-121.4285716610236 49.37297216462262 2.229007804999128e-07),66.10059357,1041539.679
POINT Z (-121.429066738515 49.372902176927 2.229007804999128e-07),67.22901154,1041576.458
POINT Z (-121.4295618160064 49.37283218923139 2.229007804999128e-07),71.42701721,1041613.236
POINT Z (-121.429906226059 49.37247719778495 2.229007804999128e-07),83.67050934,1041660.519
POINT Z (-121.43031708946 49.37235325099719 2.229007804999128e-07),83.21534729,1041703.287
POINT Z (-121.430802096381 49.37247477583635 2.229007804999128e-07),81.3760376,1041741.006
POINT Z (-121.4312871033021 49.37259630067552 2.229007804999128e-07),84.78668976,1041778.724
POINT Z (-121.4317830396645 49.37259115623214 2.229007804999128e-07),88.36847687,1041815.414
POINT Z (-121.4322816945393 49.37255450496011 2.229007804999128e-07),90.93338013,1041851.849
POINT Z (-121.4327803494142 49.37251785368809 2.229007804999128e-07),88.56536865,1041888.283
POINT Z (-121.4332790042891 49.37248120241608 2.229007804999128e-07),87.22812653,1041924.718
POINT Z (-121.433777659164 49.37244455114403 2.229007804999128e-07),88.56780243,1041961.152
POINT Z (-121.4342763140389 49.372407899872 2.229007804999128e-07),88.50317383,1041997.587
POINT Z (-121.4347673104025 49.37248089534679 2.229007804999128e-07),81.91915894,1042034.748
POINT Z (-121.4352662133578 49.37247346163021 2.229007804999128e-07),89.4577713,1042071.156
POINT Z (-121.4357659389097 49.37245689742729 2.229007804999128e-07),97.31951141,1042107.487
POINT Z (-121.4362656641906 49.37244032505436 2.229007804999128e-07),100.5868454,1042143.817
POINT Z (-121.4367653892592 49.37242374627599 2.229007804999128e-07),101.5297852,1042180.147
POINT Z (-121.4372651143277 49.37240716749763 2.229007804999128e-07),101.1033936,1042216.478
POINT Z (-121.4377648393962 49.37239058871928 2.229007804999128e-07),98.40371704,1042252.808
POINT Z (-121.4382645644648 49.37237400994091 2.229007804999128e-07),97.87867737,1042289.139
POINT Z (-121.4387642895333 49.37235743116253 2.229007804999128e-07),99.33028412,1042325.469
POINT Z (-121.4392640146018 49.37234085238416 2.229007804999128e-07),89.3628006,1042361.799
POINT Z (-121.4397637396703 49.37232427360581 2.229007804999128e-07),81.29437256,1042398.13
POINT Z (-121.4402634647388 49.37230769482743 2.229007804999128e-07),75.15203857,1042434.46
POINT Z (-121.4407631898074 49.37229111604907 2.229007804999128e-07),70.18506622,1042470.791
POINT Z (-121.4412629148759 49.37227453727069 2.229007804999128e-07),66.95911407,1042507.121
POINT Z (-121.4417424341443 49.37237999404797 2.229007804999128e-07),60.01176834,1042545.286
POINT Z (-121.4422101474362 49.37255675455406 2.229007804999128e-07),58.64788437,1042584.523
POINT Z (-121.4426704112214 49.37255989025989 2.229007804999128e-07),58.55392456,1042624.367
POINT Z (-121.4431212603442 49.37234370730854 2.229007804999128e-07),62.95075989,1042663.075
POINT Z (-121.4435721081925 49.37212752169932 2.229007804999128e-07),63.28551102,1042701.288
POINT Z (-121.4440229560409 49.37191133609008 2.229007804999128e-07),57.04869461,1042741.9
POINT Z (-121.4444738038892 49.37169515048085 2.229007804999128e-07),61.79949188,1042782.513
POINT Z (-121.4449246517376 49.37147896487161 2.229007804999128e-07),60.02816391,1042823.126
POINT Z (-121.4453754995859 49.37126277926239 2.229007804999128e-07),59.29687119,1042863.739
POINT Z (-121.4458263988271 49.37104670461827 2.229007804999128e-07),55.15007401,1042904.348
POINT Z (-121.4462828740443 49.37084266938585 2.229007804999128e-07),51.60131836,1042944.513
POINT Z (-121.4467281934768 49.37061575394467 2.229007804999128e-07),49.78282928,1042985.55
POINT Z (-121.4471388275507 49.37033197741989 2.229007804999128e-07),43.01967621,1043029.05
POINT Z (-121.4475510909794 49.37004915774586 2.229007804999128e-07),40.66763687,1043072.471
POINT Z (-121.4479245050464 49.36973930576742 2.229007804999128e-07),39.8760376,1043117.408
POINT Z (-121.4483302225958 49.36949653205446 2.229007804999128e-07),41.6580658,1043159.709
POINT Z (-121.4487957564684 49.36931410888302 2.229007804999128e-07),40.38319397,1043199.131
POINT Z (-121.4492670529041 49.36915449902399 2.229007804999128e-07),37.33016205,1043238.036
POINT Z (-121.4497574439457 49.3690626139778 2.229007804999128e-07),38.68661118,1043275.252
POINT Z (-121.4500729802482 49.36870707366076 2.229007804999128e-07),43.24778366,1043323.162
POINT Z (-121.4503388647571 49.36828362894423 2.229007804999128e-07),66.96749115,1043374.049
POINT Z (-121.4505616333439 49.36783788420332 2.229007804999128e-07),88.3945694,1043426.28
POINT Z (-121.4506657278114 49.36734901484355 2.229007804999128e-07),97.43429565,1043481.169
POINT Z (-121.4509115469879 49.36692616679636 2.229007804999128e-07),100.2517471,1043532.112
POINT Z (-121.4513519194626 49.36670347816845 2.229007804999128e-07),99.56613159,1043573.306
POINT Z (-121.451828716194 49.36655292958184 2.229007804999128e-07),94.19088745,1043611.763
POINT Z (-121.4522779615348 49.36633514120377 2.229007804999128e-07),93.24936676,1043652.489
POINT Z (-121.4527731545377 49.36626597553451 2.229007804999128e-07),68.05371094,1043689.262
POINT Z (-121.4532683475407 49.36619680986525 2.229007804999128e-07),54.55477524,1043726.034
POINT Z (-121.4537675396829 49.36619814318637 2.229007804999128e-07),48.06894684,1043773.59
POINT Z (-121.4542591194728 49.36615290904029 2.229007804999128e-07),48.95125961,1043817.628
POINT Z (-121.4547355100882 49.36600108025011 2.229007804999128e-07),45.27528,1043856.121
POINT Z (-121.4552119007036 49.36584925145993 2.229007804999128e-07),43.77291489,1043894.615
POINT Z (-121.455688291319 49.36569742266976 2.229007804999128e-07),43.76964569,1043933.108
POINT Z (-121.4561646819345 49.36554559387958 2.229007804999128e-07),44.02447128,1043971.601
POINT Z (-121.4566528731216 49.36547864606855 2.229007804999128e-07),44.75753784,1044009.003
POINT Z (-121.4569447567356 49.36584507311442 2.229007804999128e-07),43.64497375,1044058.002
POINT Z (-121.4571983868551 49.36627596957814 2.229007804999128e-07),43.17456436,1044109.331
POINT Z (-121.4576896633059 49.36629302608982 2.229007804999128e-07),40.39995956,1044146.171
POINT Z (-121.458189659804 49.36629489741447 2.229007804999128e-07),41.22512436,1044182.479
POINT Z (-121.4586896563022 49.3662967687391 2.229007804999128e-07),43.23557663,1044218.787
POINT Z (-121.4591896528003 49.36629864006374 2.229007804999128e-07),42.07051086,1044255.096
POINT Z (-121.4596896492984 49.36630051138837 2.229007804999128e-07),43.22778702,1044291.404
POINT Z (-121.4601896457965 49.36630238271302 2.229007804999128e-07),42.89960098,1044327.712
POINT Z (-121.4606896422947 49.36630425403767 2.229007804999128e-07),42.86517334,1044364.02
POINT Z (-121.4611896387928 49.3663061253623 2.229007804999128e-07),42.86019897,1044400.329
POINT Z (-121.4616896352909 49.36630799668694 2.229007804999128e-07),42.9567337,1044436.637
POINT Z (-121.4621896317891 49.36630986801158 2.229007804999128e-07),42.99648285,1044472.945
POINT Z (-121.4626896282872 49.36631173933623 2.229007804999128e-07),41.73739243,1044509.253
POINT Z (-121.4631892014269 49.36629805787709 2.229007804999128e-07),40.75014496,1044545.603
POINT Z (-121.4636885101616 49.36627474490633 2.229007804999128e-07),40.54924393,1044581.978
POINT Z (-121.4641885050624 49.36627700304469 2.229007804999128e-07),40.94202042,1044618.286
POINT Z (-121.4646884999632 49.36627926118307 2.229007804999128e-07),42.12191772,1044654.595
POINT Z (-121.465188494864 49.36628151932143 2.229007804999128e-07),41.74225998,1044690.903
POINT Z (-121.4656884897648 49.36628377745979 2.229007804999128e-07),42.07141495,1044727.212
POINT Z (-121.4661884846656 49.36628603559816 2.229007804999128e-07),42.4377327,1044763.52
POINT Z (-121.4666884795663 49.36628829373653 2.229007804999128e-07),42.31351852,1044799.828
POINT Z (-121.4671884744671 49.3662905518749 2.229007804999128e-07),40.61759567,1044836.137
POINT Z (-121.4676884693679 49.36629281001326 2.229007804999128e-07),44.02210999,1044872.445
POINT Z (-121.4681884642687 49.36629506815164 2.229007804999128e-07),43.32186508,1044908.753
POINT Z (-121.4686632906898 49.36616534245408 2.229007804999128e-07),44.21572113,1044947.33
POINT Z (-121.4691273668198 49.36597924208987 2.229007804999128e-07),43.71628189,1044986.875
POINT Z (-121.4695914429498 49.36579314172567 2.229007804999128e-07),45.26784515,1045026.42
POINT Z (-121.4700680338826 49.36566310671767 2.229007804999128e-07),44.9815979,1045064.849
POINT Z (-121.4705671974527 49.36563419771866 2.229007804999128e-07),45.48534393,1045103.073
POINT Z (-121.4710663610229 49.36560528871966 2.229007804999128e-07),45.78240967,1045139.462
POINT Z (-121.471565524593 49.36557637972066 2.229007804999128e-07),45.80040741,1045175.852
POINT Z (-121.4720646881632 49.36554747072167 2.229007804999128e-07),46.85995102,1045212.242
POINT Z (-121.4725638517334 49.36551856172265 2.229007804999128e-07),45.57179642,1045248.632
POINT Z (-121.4730630153035 49.36548965272365 2.229007804999128e-07),45.91021729,1045285.022
POINT Z (-121.4735621788737 49.36546074372465 2.229007804999128e-07),46.45718002,1045321.412
POINT Z (-121.4740613424438 49.36543183472563 2.229007804999128e-07),45.77959824,1045357.802
